applicant_income,coapplicant_income,loan_amount,loan_term_months,credit_history,dependents,employment_status,property_area,approved
4972.0,1165.0,126000.0,360,1,0,salaried,urban,1
3694.0,854.0,134000.0,240,1,2,salaried,semiurban,1
3752.0,1128.0,99000.0,360,1,0,salaried,rural,1
12552.0,893.0,135000.0,300,1,2,unemployed,urban,1
2180.0,1489.0,55000.0,300,1,0,salaried,rural,1
5661.0,0.0,75000.0,360,0,1,self_employed,urban,0
2843.0,2174.0,114000.0,360,1,0,unemployed,semiurban,0
7362.0,0.0,39000.0,240,1,1,salaried,semiurban,1
5427.0,425.0,95000.0,360,1,0,self_employed,urban,1
5651.0,0.0,93000.0,300,1,1,self_employed,rural,1
2915.0,0.0,95000.0,180,1,0,self_employed,semiurban,0
3188.0,0.0,85000.0,360,1,0,salaried,rural,0
7433.0,0.0,70000.0,360,1,2,salaried,urban,1
11332.0,0.0,48000.0,360,1,0,salaried,rural,1
5944.0,2255.0,116000.0,360,1,0,salaried,rural,0
2985.0,1187.0,95000.0,360,1,1,unemployed,semiurban,1
5538.0,3070.0,59000.0,240,1,0,unemployed,urban,1
15736.0,536.0,112000.0,240,1,2,salaried,semiurban,1
4921.0,3442.0,96000.0,180,1,0,self_employed,semiurban,1
9710.0,1966.0,89000.0,360,1,3,salaried,rural,1
3229.0,0.0,41000.0,180,0,2,self_employed,semiurban,0
4578.0,0.0,148000.0,360,1,0,salaried,urban,0
6373.0,0.0,63000.0,360,1,0,unemployed,urban,1
5703.0,0.0,112000.0,360,0,1,self_employed,semiurban,0
3187.0,19215.0,76000.0,180,0,2,salaried,rural,0
3119.0,4693.0,92000.0,240,1,0,salaried,urban,1
7663.0,0.0,183000.0,360,0,0,self_employed,semiurban,0
8483.0,0.0,139000.0,360,1,0,salaried,rural,0
9957.0,3201.0,181000.0,360,1,2,salaried,urban,0
11521.0,1046.0,127000.0,360,1,1,self_employed,urban,1
5001.0,827.0,130000.0,360,1,0,salaried,semiurban,1
4001.0,1912.0,49000.0,240,1,1,salaried,semiurban,1
9187.0,3517.0,95000.0,360,0,2,salaried,urban,0
6678.0,647.0,99000.0,180,1,3,salaried,rural,1
2861.0,0.0,189000.0,360,1,0,unemployed,semiurban,0
2788.0,0.0,87000.0,240,1,0,salaried,rural,0
5979.0,2057.0,123000.0,240,1,0,salaried,rural,1
4279.0,0.0,121000.0,180,0,1,salaried,rural,0
4614.0,0.0,184000.0,360,1,0,unemployed,semiurban,0
7993.0,10368.0,103000.0,360,1,0,salaried,urban,1
6833.0,0.0,158000.0,240,1,2,self_employed,semiurban,1
9090.0,483.0,51000.0,300,1,1,self_employed,urban,1
1780.0,0.0,53000.0,240,1,0,self_employed,semiurban,1
5307.0,903.0,39000.0,240,1,0,unemployed,urban,1
6617.0,0.0,155000.0,360,1,0,self_employed,semiurban,1
2179.0,0.0,148000.0,180,1,0,unemployed,urban,0
3370.0,1742.0,163000.0,360,1,0,salaried,urban,1
3071.0,1108.0,80000.0,360,1,0,self_employed,urban,1
4726.0,2705.0,85000.0,180,1,0,salaried,semiurban,1
10550.0,0.0,103000.0,360,0,2,salaried,rural,1
12853.0,0.0,209000.0,360,1,2,self_employed,urban,0
3111.0,1761.0,234000.0,360,1,0,unemployed,rural,0
6083.0,0.0,156000.0,360,0,1,self_employed,rural,1
6182.0,613.0,127000.0,120,1,0,salaried,urban,1
5675.0,1771.0,199000.0,180,0,2,salaried,semiurban,0
5707.0,822.0,97000.0,360,1,2,salaried,urban,1
5442.0,777.0,91000.0,300,0,1,salaried,urban,0
10870.0,2891.0,103000.0,360,1,1,salaried,semiurban,1
8113.0,576.0,70000.0,360,0,0,salaried,urban,0
2752.0,5370.0,101000.0,360,1,0,salaried,rural,0
6959.0,0.0,66000.0,180,1,0,self_employed,rural,1
7304.0,1938.0,173000.0,300,1,0,salaried,rural,0
5472.0,0.0,139000.0,360,1,1,unemployed,semiurban,0
8231.0,0.0,208000.0,300,1,0,salaried,semiurban,0
5136.0,0.0,52000.0,180,0,0,salaried,rural,0
5168.0,1236.0,257000.0,360,1,1,salaried,urban,0
4967.0,0.0,54000.0,360,1,2,salaried,urban,1
1704.0,615.0,64000.0,360,1,1,unemployed,semiurban,0
4491.0,636.0,83000.0,360,1,1,salaried,urban,1
3347.0,912.0,197000.0,360,0,2,salaried,urban,0
2583.0,2552.0,121000.0,360,1,0,unemployed,urban,0
9576.0,0.0,98000.0,360,1,1,unemployed,semiurban,1
6016.0,0.0,76000.0,240,1,0,salaried,urban,1
4606.0,0.0,59000.0,300,1,0,salaried,urban,1
3525.0,2988.0,182000.0,240,1,3,salaried,urban,0
5421.0,0.0,156000.0,360,1,0,salaried,urban,1
7675.0,0.0,201000.0,360,1,0,salaried,rural,1
3092.0,2617.0,130000.0,360,0,0,salaried,urban,0
4664.0,1908.0,33000.0,360,1,3,self_employed,semiurban,1
7216.0,0.0,62000.0,360,1,2,salaried,semiurban,1
1776.0,2058.0,134000.0,360,1,0,self_employed,urban,1
4542.0,1825.0,92000.0,360,1,1,salaried,rural,1
3772.0,0.0,85000.0,360,0,0,self_employed,semiurban,0
4372.0,1497.0,66000.0,120,1,1,salaried,semiurban,1
3638.0,802.0,167000.0,360,1,0,self_employed,urban,0
5008.0,2106.0,134000.0,360,1,0,unemployed,urban,1
12232.0,0.0,137000.0,180,1,1,salaried,rural,1
3976.0,0.0,82000.0,360,1,2,salaried,rural,1
5409.0,0.0,118000.0,360,1,0,salaried,rural,0
12675.0,0.0,60000.0,300,1,0,salaried,rural,1
3551.0,0.0,103000.0,360,1,3,unemployed,urban,1
11584.0,0.0,35000.0,300,1,0,salaried,rural,1
4688.0,1340.0,54000.0,360,1,0,self_employed,semiurban,1
11395.0,3118.0,94000.0,360,1,1,salaried,rural,1
6803.0,0.0,318000.0,180,1,0,salaried,urban,0
5451.0,0.0,49000.0,360,1,0,salaried,urban,0
4524.0,538.0,62000.0,240,1,0,self_employed,semiurban,1
3422.0,0.0,120000.0,240,1,0,self_employed,rural,1
4856.0,0.0,242000.0,360,1,1,salaried,semiurban,0
7322.0,9128.0,119000.0,120,1,2,salaried,urban,0
4645.0,6465.0,150000.0,360,1,0,self_employed,urban,0
3991.0,3277.0,94000.0,300,1,1,salaried,rural,1
4124.0,2565.0,87000.0,240,1,0,unemployed,semiurban,1
7679.0,543.0,113000.0,360,1,0,salaried,semiurban,1
8626.0,2230.0,81000.0,360,1,1,salaried,semiurban,1
3349.0,1360.0,151000.0,360,1,0,salaried,urban,1
3347.0,1128.0,53000.0,360,1,1,salaried,semiurban,1
5652.0,0.0,163000.0,360,1,0,salaried,semiurban,1
10034.0,0.0,111000.0,180,1,1,salaried,rural,1
8292.0,3672.0,99000.0,180,0,2,unemployed,rural,0
2500.0,515.0,52000.0,360,1,0,salaried,rural,1
4097.0,2106.0,70000.0,120,1,3,salaried,semiurban,1
2936.0,1080.0,187000.0,360,1,0,salaried,semiurban,0
4090.0,1500.0,99000.0,360,0,0,salaried,semiurban,0
10428.0,2473.0,124000.0,360,1,0,salaried,rural,1
2295.0,914.0,73000.0,360,1,2,salaried,semiurban,0
2081.0,0.0,108000.0,360,1,1,self_employed,semiurban,1
3089.0,1722.0,59000.0,120,1,3,salaried,semiurban,1
5397.0,0.0,114000.0,360,1,1,unemployed,semiurban,1
6377.0,1437.0,129000.0,360,1,0,salaried,semiurban,1
5818.0,1793.0,126000.0,300,1,2,self_employed,urban,0
8416.0,0.0,73000.0,360,1,3,salaried,semiurban,1
1936.0,2008.0,94000.0,360,1,2,salaried,semiurban,0
8469.0,0.0,139000.0,240,1,1,self_employed,urban,0
4000.0,0.0,99000.0,360,1,2,self_employed,rural,0
6740.0,0.0,96000.0,360,1,0,self_employed,semiurban,1
2412.0,2672.0,257000.0,180,0,2,salaried,urban,0
4687.0,1529.0,71000.0,360,1,3,self_employed,rural,1
5261.0,2213.0,177000.0,240,0,1,self_employed,semiurban,0
8332.0,974.0,65000.0,120,1,0,self_employed,semiurban,1
2116.0,1472.0,146000.0,240,1,0,salaried,urban,0
4748.0,0.0,150000.0,360,1,3,self_employed,rural,1
2717.0,0.0,87000.0,180,1,2,self_employed,urban,0
6019.0,2621.0,63000.0,180,1,1,unemployed,semiurban,1
6895.0,1403.0,45000.0,360,1,3,salaried,urban,1
8898.0,0.0,83000.0,360,1,1,salaried,semiurban,1
3578.0,0.0,138000.0,180,1,2,self_employed,semiurban,0
7432.0,15857.0,67000.0,240,0,0,salaried,semiurban,1
9232.0,1257.0,114000.0,360,1,0,self_employed,semiurban,1
2056.0,0.0,56000.0,360,1,1,salaried,rural,0
6350.0,0.0,98000.0,360,0,0,salaried,semiurban,1
7550.0,0.0,65000.0,180,1,0,self_employed,urban,1
4108.0,5092.0,105000.0,360,1,2,salaried,rural,1
2552.0,1240.0,87000.0,360,1,0,salaried,semiurban,1
7491.0,4892.0,64000.0,240,1,1,self_employed,rural,1
2566.0,3358.0,81000.0,240,0,0,self_employed,rural,0
4276.0,0.0,72000.0,300,1,2,self_employed,rural,0
4582.0,1665.0,60000.0,300,1,0,salaried,semiurban,1
6686.0,0.0,178000.0,240,1,1,salaried,semiurban,0
3418.0,0.0,93000.0,360,1,1,unemployed,urban,0
3320.0,0.0,40000.0,360,0,0,salaried,semiurban,1
4912.0,0.0,82000.0,360,1,0,salaried,semiurban,1
7733.0,0.0,165000.0,180,1,0,salaried,semiurban,1
14672.0,7998.0,77000.0,360,0,0,salaried,rural,1
2200.0,2382.0,214000.0,360,1,0,self_employed,urban,0
5473.0,3672.0,74000.0,360,0,0,self_employed,urban,0
2716.0,0.0,137000.0,360,1,1,self_employed,semiurban,0
7781.0,0.0,174000.0,360,1,0,salaried,semiurban,1
2924.0,2156.0,134000.0,300,0,0,salaried,urban,0
3336.0,3745.0,59000.0,360,1,0,salaried,urban,0
3482.0,3305.0,71000.0,360,0,0,salaried,rural,1
4500.0,2404.0,185000.0,360,1,1,salaried,semiurban,0
5495.0,0.0,76000.0,360,1,1,salaried,urban,1
5954.0,2617.0,169000.0,360,0,1,salaried,urban,1
4662.0,0.0,90000.0,360,1,0,salaried,semiurban,1
2404.0,0.0,116000.0,240,1,0,self_employed,urban,0
6727.0,13032.0,58000.0,240,1,0,salaried,semiurban,1
4553.0,680.0,83000.0,360,1,1,salaried,rural,1
8357.0,0.0,74000.0,360,1,0,self_employed,urban,1
3282.0,0.0,121000.0,360,0,2,self_employed,semiurban,0
2098.0,2190.0,114000.0,300,1,1,self_employed,urban,0
4596.0,12064.0,134000.0,360,1,1,salaried,urban,1
8937.0,0.0,87000.0,180,1,1,self_employed,rural,1
5067.0,0.0,72000.0,240,1,3,salaried,semiurban,1
4231.0,0.0,118000.0,180,1,0,salaried,rural,0
3025.0,0.0,69000.0,120,1,0,salaried,urban,0
11259.0,0.0,177000.0,360,0,2,salaried,urban,1
2794.0,1374.0,104000.0,300,1,1,salaried,semiurban,1
3253.0,0.0,94000.0,240,1,0,salaried,semiurban,1
6217.0,788.0,134000.0,360,0,0,self_employed,rural,0
1848.0,0.0,105000.0,300,1,0,salaried,urban,0
8842.0,0.0,52000.0,300,1,2,salaried,rural,1
6387.0,0.0,68000.0,300,0,0,salaried,rural,0
7329.0,5784.0,176000.0,120,1,0,salaried,semiurban,0
6180.0,0.0,113000.0,360,1,0,salaried,urban,0
4313.0,0.0,51000.0,180,1,3,salaried,semiurban,0
2747.0,0.0,128000.0,240,0,1,salaried,urban,0
4359.0,0.0,85000.0,240,0,0,self_employed,rural,0
2871.0,690.0,74000.0,300,1,2,unemployed,semiurban,1
5962.0,8333.0,65000.0,240,0,0,salaried,rural,0
6998.0,0.0,171000.0,300,1,2,self_employed,semiurban,1
9783.0,0.0,45000.0,240,1,1,self_employed,semiurban,1
5630.0,0.0,75000.0,180,1,0,unemployed,semiurban,0
7423.0,0.0,115000.0,360,0,2,salaried,semiurban,1
4030.0,2762.0,222000.0,300,0,3,self_employed,rural,0
3681.0,1120.0,140000.0,180,1,0,self_employed,urban,0
5924.0,0.0,75000.0,360,0,0,self_employed,rural,1
3854.0,1705.0,217000.0,180,1,2,salaried,rural,0
5349.0,0.0,59000.0,360,1,0,salaried,rural,1
2750.0,0.0,123000.0,180,1,1,salaried,semiurban,0
3008.0,0.0,136000.0,360,0,0,salaried,rural,0
6423.0,1174.0,73000.0,360,1,2,salaried,urban,1
7283.0,0.0,149000.0,240,1,1,salaried,semiurban,0
2856.0,887.0,87000.0,240,0,3,salaried,urban,0
6537.0,805.0,149000.0,360,1,0,salaried,urban,1
3582.0,1083.0,48000.0,360,1,3,self_employed,semiurban,1
4714.0,1013.0,127000.0,300,1,1,salaried,urban,1
9495.0,0.0,91000.0,360,1,1,salaried,urban,1
7001.0,0.0,183000.0,240,1,1,self_employed,rural,1
6960.0,3252.0,107000.0,360,1,0,self_employed,urban,1
12142.0,0.0,191000.0,240,0,1,unemployed,semiurban,0
3288.0,1069.0,137000.0,360,1,0,self_employed,urban,0
2856.0,0.0,103000.0,180,1,0,self_employed,semiurban,0
3258.0,0.0,156000.0,360,0,1,salaried,rural,0
4116.0,0.0,156000.0,240,1,0,salaried,urban,0
1440.0,1864.0,135000.0,360,0,1,salaried,semiurban,0
4214.0,733.0,39000.0,360,1,0,salaried,rural,1
3561.0,898.0,70000.0,360,0,0,unemployed,rural,0
6918.0,0.0,203000.0,360,1,1,salaried,urban,1
5576.0,0.0,62000.0,360,1,0,salaried,semiurban,1
3462.0,2897.0,162000.0,360,1,3,salaried,rural,1
6279.0,1093.0,150000.0,120,0,3,salaried,urban,0
6712.0,0.0,79000.0,360,0,0,salaried,rural,0
3183.0,1121.0,44000.0,360,1,0,salaried,urban,1
3654.0,0.0,84000.0,360,1,0,unemployed,rural,1
1537.0,0.0,278000.0,360,1,2,salaried,urban,0
2710.0,1634.0,74000.0,360,1,0,self_employed,urban,0
3225.0,8577.0,76000.0,360,0,3,self_employed,rural,0
4852.0,4795.0,70000.0,360,0,3,salaried,rural,0
2914.0,4997.0,188000.0,360,1,0,salaried,rural,1
3617.0,0.0,98000.0,300,0,1,self_employed,rural,0
2533.0,0.0,82000.0,360,1,0,salaried,semiurban,1
5093.0,3036.0,206000.0,360,1,1,self_employed,urban,1
5784.0,1565.0,142000.0,360,1,0,salaried,urban,1
5717.0,6255.0,72000.0,360,1,1,self_employed,semiurban,1
4704.0,2652.0,63000.0,360,1,0,self_employed,urban,1
2163.0,0.0,184000.0,360,1,2,salaried,rural,0
3429.0,0.0,110000.0,360,1,0,salaried,urban,1
3814.0,0.0,54000.0,360,1,1,unemployed,urban,0
3821.0,732.0,49000.0,360,1,3,salaried,urban,1
4854.0,0.0,66000.0,360,1,1,salaried,urban,1
9535.0,1754.0,62000.0,240,1,1,salaried,urban,1
7017.0,0.0,43000.0,360,1,0,salaried,semiurban,1
2853.0,0.0,67000.0,360,1,0,self_employed,urban,1
6563.0,0.0,72000.0,360,0,0,self_employed,semiurban,0
6439.0,3158.0,89000.0,360,1,3,salaried,rural,1
3124.0,966.0,234000.0,180,1,0,self_employed,semiurban,0
7147.0,0.0,97000.0,240,1,0,salaried,semiurban,1
4315.0,4420.0,101000.0,360,1,2,salaried,urban,1
2310.0,0.0,137000.0,360,1,0,salaried,urban,1
5870.0,1656.0,98000.0,360,1,2,unemployed,urban,1
5211.0,0.0,131000.0,240,1,0,salaried,rural,0
4172.0,1523.0,124000.0,360,1,0,salaried,semiurban,1
4588.0,0.0,115000.0,360,1,1,salaried,urban,0
3263.0,3445.0,379000.0,360,0,1,self_employed,semiurban,0
6343.0,1660.0,164000.0,240,1,3,salaried,rural,0
4575.0,1302.0,67000.0,300,1,0,salaried,semiurban,1
5081.0,1939.0,129000.0,360,1,0,self_employed,semiurban,1
5589.0,0.0,76000.0,360,1,0,salaried,rural,0
2625.0,0.0,133000.0,360,1,0,salaried,semiurban,0
2989.0,0.0,59000.0,300,0,1,salaried,semiurban,0
1548.0,0.0,66000.0,300,1,0,salaried,urban,0
6200.0,0.0,127000.0,300,1,1,salaried,urban,1
2550.0,2589.0,171000.0,360,0,2,self_employed,rural,0
4995.0,0.0,137000.0,300,1,0,self_employed,semiurban,1
5628.0,3329.0,160000.0,360,1,1,self_employed,urban,1
6318.0,0.0,129000.0,360,1,0,unemployed,semiurban,1
2561.0,556.0,118000.0,360,1,2,salaried,urban,1
4525.0,0.0,87000.0,300,0,0,salaried,rural,0
10777.0,614.0,157000.0,360,1,1,unemployed,urban,1
11017.0,3247.0,173000.0,360,0,0,salaried,rural,1
7659.0,1679.0,106000.0,240,1,0,self_employed,semiurban,1
5534.0,7301.0,104000.0,360,1,0,self_employed,urban,1
2828.0,4230.0,223000.0,300,1,0,salaried,urban,0
6696.0,951.0,108000.0,360,1,2,salaried,rural,1
4320.0,486.0,113000.0,360,1,0,salaried,urban,1
6187.0,0.0,136000.0,120,1,3,salaried,urban,0
3407.0,850.0,104000.0,360,1,0,salaried,semiurban,1
4288.0,0.0,75000.0,360,1,0,salaried,urban,1
5075.0,1984.0,129000.0,360,0,0,self_employed,urban,0
5288.0,0.0,107000.0,240,1,0,self_employed,urban,0
5984.0,1637.0,250000.0,180,1,2,self_employed,rural,0
3500.0,1762.0,156000.0,360,0,0,salaried,urban,0
2388.0,0.0,83000.0,360,1,2,salaried,urban,1
10534.0,0.0,151000.0,360,0,0,salaried,urban,0
16230.0,2485.0,125000.0,240,0,0,salaried,urban,0
5847.0,953.0,197000.0,360,1,0,unemployed,urban,1
2411.0,6221.0,86000.0,240,1,1,salaried,urban,0
3176.0,1628.0,119000.0,360,1,1,salaried,urban,1
6030.0,1453.0,104000.0,120,1,3,self_employed,urban,0
9141.0,0.0,112000.0,300,1,0,salaried,rural,1
2549.0,3115.0,73000.0,240,1,0,salaried,urban,1
4393.0,0.0,141000.0,360,0,2,salaried,urban,0
5156.0,2143.0,132000.0,300,1,1,self_employed,rural,1
7203.0,1507.0,195000.0,360,1,2,self_employed,rural,1
3937.0,1336.0,109000.0,180,1,0,salaried,semiurban,0
2139.0,1543.0,91000.0,360,0,1,self_employed,urban,0
6378.0,2763.0,156000.0,360,1,0,self_employed,urban,1
8204.0,0.0,76000.0,120,0,3,self_employed,urban,0
4486.0,0.0,178000.0,120,0,0,salaried,urban,0
5725.0,3883.0,178000.0,300,1,2,salaried,urban,1
3688.0,1891.0,192000.0,360,1,0,self_employed,semiurban,1
3063.0,0.0,129000.0,360,1,2,salaried,urban,0
7810.0,2296.0,88000.0,180,1,2,salaried,semiurban,1
5675.0,772.0,115000.0,360,1,2,self_employed,urban,0
5974.0,0.0,129000.0,360,1,0,salaried,urban,1
9908.0,679.0,85000.0,360,0,0,self_employed,rural,1
2759.0,973.0,199000.0,360,1,2,unemployed,rural,0
3547.0,486.0,142000.0,360,1,1,self_employed,urban,1
5059.0,0.0,73000.0,360,1,1,salaried,semiurban,1
3526.0,6166.0,255000.0,360,1,0,self_employed,urban,1
6916.0,0.0,114000.0,240,1,0,salaried,urban,0
4257.0,3135.0,67000.0,360,1,0,self_employed,semiurban,0
2846.0,10369.0,75000.0,360,1,1,self_employed,urban,0
4831.0,2651.0,213000.0,360,1,0,self_employed,semiurban,1
5091.0,0.0,248000.0,300,1,0,salaried,semiurban,1
7460.0,1288.0,172000.0,360,1,2,salaried,urban,0
5691.0,0.0,198000.0,180,1,1,salaried,urban,0
5887.0,1283.0,189000.0,360,1,2,salaried,urban,1
5487.0,1352.0,140000.0,300,1,0,salaried,rural,0
4255.0,3983.0,127000.0,360,0,0,salaried,semiurban,1
3268.0,4098.0,139000.0,360,1,1,salaried,urban,1
5401.0,631.0,152000.0,120,1,0,self_employed,urban,0
3958.0,0.0,78000.0,240,0,1,self_employed,semiurban,0
10883.0,0.0,152000.0,120,1,0,salaried,urban,0
9146.0,0.0,210000.0,360,0,1,self_employed,semiurban,0
6415.0,0.0,99000.0,360,1,0,self_employed,semiurban,1
5649.0,13245.0,95000.0,360,1,1,salaried,semiurban,1
4474.0,0.0,135000.0,360,1,2,salaried,urban,0
2489.0,1494.0,81000.0,360,1,0,self_employed,urban,0
4196.0,0.0,60000.0,300,0,0,unemployed,urban,0
4918.0,0.0,183000.0,360,0,0,self_employed,semiurban,0
5243.0,1810.0,89000.0,360,1,1,self_employed,rural,1
5912.0,0.0,110000.0,180,1,0,unemployed,urban,1
7411.0,0.0,83000.0,360,1,0,salaried,semiurban,0
3307.0,2178.0,194000.0,360,1,2,self_employed,semiurban,0
3322.0,0.0,160000.0,360,1,1,salaried,urban,0
9657.0,4865.0,98000.0,360,0,1,unemployed,urban,0
6874.0,2006.0,64000.0,180,1,0,salaried,urban,1
3845.0,830.0,93000.0,360,1,3,salaried,semiurban,0
4431.0,0.0,141000.0,240,1,0,self_employed,semiurban,0
4441.0,462.0,119000.0,360,0,0,salaried,semiurban,0
4749.0,0.0,115000.0,240,0,1,self_employed,rural,0
5921.0,3118.0,120000.0,360,1,0,salaried,semiurban,1
16606.0,1681.0,154000.0,360,1,1,unemployed,rural,0
5140.0,0.0,107000.0,240,0,0,self_employed,semiurban,0
6511.0,504.0,134000.0,300,1,0,salaried,rural,0
2012.0,0.0,70000.0,240,0,1,self_employed,rural,0
3669.0,1432.0,344000.0,360,0,0,salaried,semiurban,0
8642.0,0.0,96000.0,360,1,1,salaried,rural,1
5717.0,0.0,120000.0,300,1,1,self_employed,rural,0
521.0,3132.0,141000.0,360,1,0,self_employed,semiurban,0
6549.0,5878.0,91000.0,360,0,1,salaried,semiurban,1
12199.0,1544.0,109000.0,360,1,2,salaried,semiurban,1
1723.0,0.0,109000.0,360,0,2,self_employed,rural,0
9994.0,0.0,72000.0,360,1,0,salaried,semiurban,1
1169.0,938.0,133000.0,360,0,1,salaried,rural,0
7473.0,3384.0,52000.0,240,1,2,salaried,rural,1
4655.0,0.0,240000.0,180,1,1,salaried,rural,0
1444.0,2984.0,156000.0,360,1,0,self_employed,urban,0
5843.0,0.0,145000.0,360,1,0,salaried,semiurban,1
8312.0,0.0,50000.0,180,1,1,salaried,semiurban,0
5608.0,1917.0,76000.0,360,0,2,unemployed,rural,0
6263.0,2078.0,204000.0,300,1,2,salaried,rural,1
3805.0,2854.0,706000.0,360,0,2,self_employed,semiurban,0
1843.0,1257.0,187000.0,360,1,0,salaried,semiurban,0
6607.0,0.0,174000.0,360,1,1,self_employed,urban,1
11214.0,0.0,138000.0,360,0,0,self_employed,rural,1
8224.0,0.0,75000.0,240,1,0,self_employed,urban,1
1730.0,1502.0,171000.0,240,0,0,salaried,semiurban,0
2192.0,1886.0,66000.0,240,0,3,salaried,rural,0
3063.0,0.0,63000.0,360,1,0,self_employed,semiurban,1
2108.0,1465.0,62000.0,300,0,0,salaried,urban,0
4780.0,1436.0,169000.0,360,1,0,salaried,urban,1
5691.0,605.0,106000.0,240,1,0,salaried,rural,1
2287.0,0.0,114000.0,360,1,1,unemployed,semiurban,1
6895.0,0.0,108000.0,300,0,0,self_employed,urban,0
6314.0,3588.0,66000.0,360,1,0,self_employed,semiurban,1
3554.0,0.0,81000.0,360,1,0,self_employed,urban,1
4289.0,3901.0,83000.0,360,0,2,salaried,rural,1
1764.0,3334.0,58000.0,360,1,1,salaried,urban,1
3959.0,4355.0,87000.0,360,0,2,salaried,urban,1
4692.0,0.0,67000.0,240,1,0,self_employed,urban,1
5087.0,5997.0,141000.0,360,1,0,salaried,semiurban,1
5650.0,1774.0,147000.0,360,1,0,self_employed,semiurban,1
5282.0,789.0,61000.0,360,1,3,self_employed,semiurban,1
4096.0,0.0,95000.0,360,1,0,salaried,semiurban,1
5394.0,0.0,252000.0,240,1,0,salaried,urban,0
7716.0,5997.0,70000.0,360,0,3,salaried,urban,0
4457.0,0.0,132000.0,300,1,3,unemployed,urban,0
5480.0,7800.0,114000.0,300,1,0,self_employed,rural,1
4260.0,3084.0,178000.0,300,1,2,unemployed,urban,1
3383.0,0.0,125000.0,360,1,0,salaried,rural,1
6072.0,0.0,90000.0,300,1,0,salaried,urban,1
3542.0,2479.0,112000.0,360,1,0,salaried,urban,1
5671.0,0.0,113000.0,360,0,3,salaried,urban,0
4742.0,2317.0,105000.0,360,0,0,salaried,urban,1
4016.0,0.0,60000.0,180,0,2,salaried,rural,0
3968.0,0.0,191000.0,360,1,0,unemployed,semiurban,0
3626.0,0.0,176000.0,360,1,1,salaried,urban,0
2053.0,3845.0,68000.0,360,1,1,salaried,semiurban,1
5662.0,0.0,95000.0,360,1,2,self_employed,semiurban,0
5249.0,0.0,99000.0,300,1,3,salaried,rural,1
7150.0,4637.0,65000.0,360,0,2,self_employed,rural,1
3584.0,7399.0,47000.0,120,1,1,self_employed,semiurban,1
12061.0,0.0,81000.0,360,1,0,self_employed,rural,1
3867.0,6499.0,93000.0,180,1,3,self_employed,rural,0
3018.0,0.0,57000.0,360,0,0,salaried,semiurban,0
2845.0,2002.0,118000.0,360,1,0,self_employed,semiurban,0
1965.0,0.0,184000.0,180,0,1,salaried,urban,0
10060.0,1994.0,159000.0,360,1,0,salaried,semiurban,0
9279.0,0.0,103000.0,300,1,1,salaried,rural,1
6313.0,0.0,48000.0,360,0,0,salaried,urban,0
2987.0,917.0,151000.0,360,1,0,self_employed,rural,1
11564.0,0.0,117000.0,360,1,3,salaried,rural,0
3921.0,0.0,132000.0,360,1,3,salaried,urban,0
4087.0,1553.0,261000.0,360,1,0,salaried,semiurban,0
9591.0,1344.0,75000.0,360,1,3,self_employed,rural,1
6499.0,0.0,30000.0,360,0,0,salaried,rural,0
14052.0,0.0,68000.0,300,0,0,self_employed,urban,0
5294.0,906.0,136000.0,300,1,2,self_employed,urban,1
3833.0,0.0,110000.0,360,1,1,salaried,semiurban,1
3443.0,3898.0,63000.0,360,1,2,self_employed,urban,0
1857.0,763.0,58000.0,360,1,0,salaried,urban,0
4067.0,0.0,93000.0,360,1,0,salaried,urban,1
8286.0,6197.0,62000.0,360,1,0,self_employed,urban,1
6307.0,6207.0,138000.0,360,0,3,self_employed,semiurban,1
4723.0,3349.0,91000.0,360,1,0,salaried,semiurban,1
2843.0,3282.0,82000.0,360,1,0,salaried,semiurban,0
5237.0,9666.0,78000.0,360,0,0,salaried,rural,1
7757.0,0.0,123000.0,300,1,1,salaried,urban,1
5799.0,1444.0,111000.0,360,1,0,self_employed,urban,1
5082.0,0.0,119000.0,360,1,2,salaried,urban,1
3139.0,0.0,118000.0,360,1,1,self_employed,urban,0
7213.0,4759.0,106000.0,300,1,0,salaried,urban,1
977.0,1944.0,69000.0,360,1,0,self_employed,urban,1
5661.0,0.0,79000.0,240,1,0,self_employed,urban,1
16902.0,1649.0,91000.0,180,1,1,self_employed,urban,1
2199.0,1386.0,276000.0,360,1,2,salaried,semiurban,0
4144.0,0.0,59000.0,360,1,0,salaried,semiurban,1
4657.0,0.0,90000.0,120,1,1,salaried,rural,1
3710.0,0.0,114000.0,360,1,0,salaried,rural,1
7849.0,3894.0,95000.0,360,1,2,salaried,semiurban,1
5921.0,3157.0,177000.0,360,1,3,salaried,urban,0
5045.0,4314.0,95000.0,360,1,2,self_employed,semiurban,1
6965.0,0.0,98000.0,360,1,0,salaried,urban,1
4714.0,608.0,157000.0,360,1,0,self_employed,semiurban,0
22924.0,1992.0,246000.0,360,1,3,salaried,urban,1
5043.0,15202.0,206000.0,360,0,0,self_employed,semiurban,0
5155.0,0.0,103000.0,240,1,1,salaried,urban,1
1988.0,0.0,107000.0,300,1,3,salaried,semiurban,0
3563.0,2690.0,111000.0,360,1,2,salaried,rural,1
8297.0,3325.0,117000.0,240,1,1,unemployed,semiurban,0
2398.0,767.0,75000.0,360,1,1,salaried,semiurban,1
1590.0,5212.0,166000.0,240,1,3,salaried,semiurban,1
4751.0,1777.0,120000.0,360,1,0,salaried,urban,0
